Rock_Type,Porosity,Permeability,Trap_Type,Seismic_Score,Proximity_to_Oil_Field,Estimated_Reservoir_Depth,Oil_Presence
Limestone,21.169780016218397,906.9894952421939,Anticline,0.33290280464450606,4.650243318207643,3809,0
Limestone,14.676897006138386,72.81756514541338,None,0.4723999688393643,0.04677983953713383,1431,0
Sandstone,11.488121468748513,634.9155907207653,Anticline,0.2006739021010029,2.9193114064551757,4338,0
Limestone,6.662465646269695,684.7010391674813,Dome,0.015720010303449827,4.353819805610749,1613,0
Sandstone,24.738790584026788,534.2361724895921,Fault,0.28971539812485825,0.931535870576734,2686,0
Sandstone,18.25050139595036,667.3178766080764,Anticline,0.3694086112049382,2.9499764568104108,2489,0
Sandstone,13.33056588292485,234.45702472765217,None,0.5643671729184754,0.25324052432442457,1885,0
Shale,28.31987720131834,490.15456760719707,None,0.9440666492637297,4.072925667839047,3984,0
Limestone,1.4351643752111642,391.4849731867927,None,0.9478520730718336,1.3721456138646908,1616,0
Sandstone,25.505158356151426,90.61824348819142,None,0.07009829885928875,4.943767085976304,633,0
Limestone,29.92747778837917,625.9308832827664,Anticline,0.6146456795311703,4.610048102448884,4451,1
Sandstone,26.60826332648602,495.7199774788747,None,0.042352650887856114,3.6625798496635698,1727,0
Limestone,24.31309756846876,275.89885287568063,Dome,0.6480810748157035,2.4842132068574587,3609,1
Limestone,11.229179802189739,474.21157514296806,None,0.1177030622751466,3.832945559304509,3004,0
Sandstone,6.939425467868805,775.5227203791055,Dome,0.9464028250221004,0.6530452377138107,4105,1
Shale,22.045515614988034,801.8561050452558,Anticline,0.8643386825389694,1.550998198070856,2381,0
Limestone,9.137260988657053,649.8766026206197,Dome,0.022328830553383305,0.13448194288428528,1179,0
Shale,5.281190464649121,468.2800855667636,Anticline,0.7821317244578563,3.225123208048701,3194,0
Shale,23.595776613107738,576.1738895646441,None,0.635897117170611,4.027688190407572,3169,0
Sandstone,9.376309567101666,385.63035598426154,Fault,0.4953691906343791,4.7314277675658385,1747,0
Sandstone,27.43325188462015,127.429786651244,Dome,0.6026344867524884,3.432535925251206,1691,1
Sandstone,25.218979344573757,386.2349767887058,Dome,0.6782500604631375,3.6604562011136466,1630,1
Limestone,25.429209885277654,530.8024233135646,Fault,0.8844574755605131,4.477278891174755,1903,1
Sandstone,23.147091781674785,599.2351806359335,Anticline,0.7673576610427454,4.681890144290631,2571,1
Sandstone,26.4264427132421,935.8651750785663,Anticline,0.5753778193299905,2.4564877493485286,1830,0
Limestone,24.172406765343602,777.5561115855855,None,0.8246156607450085,0.5489369485413714,1881,1
Limestone,18.07534090724186,152.84056888323263,Dome,0.9869229565036002,2.332086549360786,869,1
Sandstone,8.874681557455894,175.00802444627513,Anticline,0.3001820208932947,2.7803693143614487,4294,0
Sandstone,26.646275796424472,101.39426448051428,None,0.11842069401826816,3.1577238569777197,2990,0
Sandstone,25.21810868319576,738.4435454936969,Anticline,0.7314482607086997,4.946422786546368,1676,1
Sandstone,14.186379666316352,706.4161562133652,Fault,0.9785963339129832,4.587816076453853,875,1
Shale,1.1723605800586556,986.3765387951843,Fault,0.11670592120246759,1.9818210137286423,3260,0
Shale,19.156311822057404,522.5013942466843,Fault,0.43170725800824217,0.5672684313535492,3790,0
Sandstone,1.517905610297452,826.588513920033,None,0.06226764218572223,1.073957991113355,2443,0
Shale,27.788398855452215,576.8634187841448,Dome,0.7765319427707897,0.8689981141671027,1457,0
Limestone,28.84893769875921,874.2126258149096,Fault,0.9487087157171121,1.7800636357449828,1310,1
Shale,5.684704376988127,721.3000182634488,Fault,0.4989941544519999,4.38244641972616,2033,0
Shale,20.291681341647298,643.2411309762616,Anticline,0.4095211472601892,2.1898425307435962,4930,0
Sandstone,2.768070136882883,565.5575483120673,Fault,0.907719023250521,2.836386856989286,909,1
Shale,21.885507857193662,723.2475539185318,Dome,0.1333883893171166,0.8958343741935743,553,0
Shale,10.418629984580237,420.2341888283395,None,0.8915843114750255,2.4642414049219825,1598,0
Shale,20.431503351913356,97.48000412495844,Fault,0.39212600280136745,4.36813860700146,2896,0
Shale,11.186295276065335,40.94614266904296,None,0.5594064123578973,3.867316317590384,1474,0
Limestone,4.367025294997072,479.5447078775647,None,0.528292105128309,0.405953578995108,4988,0
Sandstone,12.183299415076736,599.6922906379212,Dome,0.615979174410445,4.310361343750576,3394,1
Sandstone,3.3802057990437007,79.77018154005479,Anticline,0.942123313757504,1.3691404870996327,3779,1
Limestone,17.306498249308373,287.6166453631901,Anticline,0.9511270322673777,3.3285812466998363,2724,0
Shale,1.2285459644843932,322.7101737695116,None,0.8311482671636855,0.7319145257136567,3058,0
Limestone,15.819590387995792,563.2327396730429,Fault,0.1915440770377994,3.373221850429011,4190,0
Shale,26.591059412866226,279.2039735867463,None,0.33351632438845935,0.1785071442858166,638,0
Limestone,25.13619810358088,96.55295095645067,Anticline,0.4878248502545447,3.003223505351089,3673,0
Sandstone,26.483450988794903,165.69188420560357,Fault,0.9054609393685173,3.229700853806721,3020,1
Sandstone,27.661464063813217,174.773853802589,Anticline,0.5208648238462119,1.2224835702953207,2741,0
Sandstone,3.1358366362708265,842.8522492785387,Dome,0.9774356646687979,4.6848804485524,4327,1
Shale,3.862416086271392,285.03536729131315,Anticline,0.9838411716692158,0.22986193600239735,1837,1
Shale,16.710204189393856,714.9770421808422,Fault,0.5985842594629827,4.458546633924694,4589,0
Limestone,26.81918005273288,568.2709075929664,Fault,0.8774953395478112,1.9094874382126548,3352,1
Limestone,29.23048369572092,977.0617148628255,None,0.9992227120238989,3.5695737085125296,2794,1
Sandstone,1.3878575201999988,273.549846211322,Fault,0.8497165180212197,3.2577421367396777,3177,1
Shale,10.673222526019805,159.21464750867102,Dome,0.6569110131862546,0.8412310801399775,572,0
Limestone,6.386827639799804,52.985799856865825,Anticline,0.8451335255204949,1.5949963779492937,3378,1
Shale,22.67897546793744,241.71870261899923,None,0.08265506178982107,2.648367404562669,2641,0
Shale,19.205816056110958,684.3868155289772,None,0.6348213175298393,4.232551351923034,2306,0
Sandstone,3.5966409445153626,86.17296641222376,Fault,0.2165220322350051,4.774300379677344,2545,0
Sandstone,14.505662020949146,245.4571433045089,Dome,0.11606365065067403,0.10293316668620878,4002,0
Shale,20.563215671138742,855.453059815828,None,0.8928712523281018,1.762791277355043,4001,1
Shale,23.37016181772113,583.3699964151557,Dome,0.6396449437580538,3.3407196229123133,2776,0
Shale,0.6015812935202558,70.45201871294226,Dome,0.2435465459219237,2.6386471662133353,2577,0
Shale,26.714087219516696,48.635461105513514,Anticline,0.3867822977401486,4.715110579283795,2148,0
Sandstone,17.078441488515733,62.06175245044111,Anticline,0.9732765453533918,0.08484717267973896,834,1
Limestone,24.35727344879714,941.9331750971055,Anticline,0.8621820528796287,2.1886969930881794,4772,1
Sandstone,24.238140900428505,850.0215571324936,Dome,0.015581795500515971,3.344019239023111,3371,0
Limestone,5.695579808129074,845.0951019767559,Anticline,0.9798009951323443,1.0879185693397797,3115,1
Shale,3.3051636076089927,924.2925454813023,None,0.36852947334645736,3.629356930574742,4672,0
Limestone,21.6386180692148,505.75013486065933,None,0.6954181659859248,0.4061431411065425,1432,0
Sandstone,4.6928075646485725,248.09732647220068,Fault,0.7126765646091936,2.255192647406577,1135,1
Sandstone,25.498124742141712,401.9466562342796,Dome,0.9116844357070274,3.3811747809535238,3729,1
Shale,21.785684515863153,719.145208810927,Anticline,0.8850608762036146,1.3337856412024078,1690,1
Sandstone,25.254760930957875,876.1568386497438,None,0.2817295914496609,0.36923208837631394,511,0
Shale,8.970380388280383,435.6558357728248,Dome,0.6435354782857309,4.785108048997214,4502,0
Sandstone,9.497941812317071,535.8455744266791,Dome,0.39370542292900446,4.569115143976314,1949,0
Sandstone,20.13664669038953,931.851210282977,Anticline,0.5255437364597197,4.631849558058664,948,0
Shale,0.9433786517684262,108.39113847231965,Dome,0.5546785254349391,4.89251191648864,2996,0
Limestone,21.79490239012268,862.4369177571498,Anticline,0.39634344583103676,0.9234902720568577,926,0
Sandstone,25.073492125638037,160.14817476968398,Anticline,0.4638940204404267,0.7888799889622261,1415,0
Limestone,12.454907598123121,484.37748894032967,Anticline,0.20834226792101118,0.17107293103838517,3669,0
Sandstone,22.94636490265406,219.2047055343965,Dome,0.6076463832614718,4.459113938088912,4821,1
Sandstone,5.238327509467858,603.3446830599136,Dome,0.7589598154427607,3.7638142056797603,946,0
Sandstone,9.66781181458454,559.0148482865578,Anticline,0.42974120412327454,3.1663120555924706,2410,0
Sandstone,29.229148893314324,380.6273568765111,Dome,0.9776800882040687,4.638380795930686,4235,0
Limestone,29.589845206803787,863.4402113302792,Anticline,0.05722640741146856,2.8753830724624856,2750,0
Limestone,15.37815159064764,660.1535069677718,Fault,0.5891606817472145,0.6486537636277401,3181,0
Sandstone,28.02809374391631,721.4839198369817,Dome,0.583600773443762,0.8843223746750395,1901,0
Sandstone,15.681920341705638,151.50907846946086,Dome,0.03629627841074945,0.6609196516904825,3907,0
Limestone,8.74764384483472,883.282512297642,Fault,0.22457017239773802,1.5382900636151624,1543,0
Shale,8.006978642963155,167.87312345639836,Fault,0.9055425836495654,1.897484165568069,3518,0
Shale,27.885171161044465,223.56217924575023,Fault,0.5445140446092138,3.984195323423437,891,1
Limestone,5.173391669215773,128.92708335838356,Anticline,0.4363858749678805,0.9562695572267171,1785,1
Sandstone,17.388973746054546,440.91884876084674,Anticline,0.41549644553683884,3.6268257642185104,4609,0
Sandstone,16.66575204188159,887.8215225205574,None,0.8881608320201092,2.4561425105725383,2934,1
Shale,22.188650539589847,253.1950720902497,Fault,0.3670311756215858,4.998299605641364,1141,0
Shale,14.977287225743241,374.37966700253025,None,0.8591668623262577,3.8829123052243455,1545,0
Limestone,8.168569821244025,846.2203536553466,Anticline,0.3091925993094502,4.844764943266464,4820,1
Shale,5.081894988947356,618.1974644791303,Dome,0.5315039845028434,1.7117575081766416,4537,0
Limestone,18.624564105176756,751.8647772526306,Fault,0.1438197695359088,0.6152509658312894,3547,0
Shale,21.569722705596995,214.7860493866787,Dome,0.8250303122434446,2.5294790257260296,1657,1
Shale,17.08563836046098,716.7733734692429,Anticline,0.7359748710048278,0.62119736931737,3749,0
Shale,22.150538313635842,228.3829680631307,Fault,0.5300930634747665,2.462258524310324,4127,0
Sandstone,4.245636073498805,987.3266682284503,None,0.02590130747897279,1.349705130876902,2043,0
Sandstone,26.474105848294066,560.3262699706106,None,0.48125733185755404,2.4552360621404334,1291,0
Sandstone,17.471865252255093,695.9436187850938,Anticline,0.22519652822524683,4.748181018109829,936,0
Shale,3.8053178067779148,119.28318255736131,Dome,0.4133742958750194,1.445170321117486,4014,0
Limestone,13.85775612617205,251.40532406152795,Anticline,0.8564264888586445,4.967170246847806,4960,1
Limestone,25.343752135977343,140.60091890478998,Dome,0.769603305350733,1.1466473470204275,4459,1
Limestone,26.926865803594804,390.7805445564514,Anticline,0.24195290950759718,1.040541894985167,4864,0
Limestone,7.939485149962845,284.8517283411931,None,0.9849534329255505,2.7239426149959463,2216,0
Sandstone,21.33797474131359,733.1893373709387,Dome,0.9032105062904678,4.210224691580428,4136,0
Sandstone,2.9995574245133003,109.60027064852304,Anticline,0.5286734431337664,3.7475175959087137,3864,0
Shale,1.0063761423647344,752.3073090819179,Fault,0.5301503202879133,3.6176846764798256,4673,0
Shale,16.811968614598282,46.659119813948905,None,0.9012659650033024,1.4131647057606544,688,0
Limestone,20.844827379843778,202.81581948507002,None,0.6361448084392319,0.11258388035161881,3218,1
Sandstone,23.87360193529506,792.1730269726384,Fault,0.5366884118627729,0.808741450721262,2905,0
Limestone,10.20648715366004,743.033864466787,Anticline,0.7491485236809293,1.7473665056958625,4430,1
Shale,0.19576231286660972,476.8497878049445,Dome,0.23509711527075228,4.858418752851003,3665,1
Shale,14.385577113340615,50.932732362474255,None,0.8783774196955995,4.598887289869397,1402,0
Limestone,0.4756063612070094,610.2838479276301,Anticline,0.5314152404080543,1.0032229363304963,840,0
Shale,2.759535320123998,407.31737987012434,Fault,0.6034992949717009,3.6281123899234786,3381,0
Limestone,9.800670675952452,317.2116220477718,Dome,0.0899438712548345,2.895084284516907,1143,0
Sandstone,13.115161486805317,640.7702261897077,Anticline,0.3095089587622316,0.2492132504386313,520,0
Limestone,8.384083236889456,437.17794763952463,Anticline,0.4267353366720945,1.8585280564929485,3572,0
Sandstone,17.455957995141233,93.32867935272546,None,0.4139095234360195,2.430368701829513,1177,1
Sandstone,1.6604936765428557,916.034520041832,None,0.7782843661784579,3.337870616750509,1599,0
Shale,4.337391307187541,778.7146063539255,Dome,0.282322397490008,1.4745255800722172,3150,0
Shale,20.857752022663007,57.32181309926189,Anticline,0.18210926234306601,4.669093145272411,3969,0
Shale,4.264225607937532,525.5388063205048,Fault,0.5826172514622532,2.259395283518348,4683,0
Limestone,19.193256047112673,84.29418533572967,Fault,0.6150148583670825,1.2426481205848257,2564,1
Limestone,1.6405386226009666,837.4525691994265,Dome,0.12158330708624088,1.5821404362362386,3900,0
Shale,12.221468373574211,613.4009470909199,Anticline,0.0024685029859959906,3.759427143094821,3371,0
Limestone,5.322284103635471,173.2766844394954,None,0.9176490800218589,3.2014268378728166,2930,0
Shale,3.2890884760555927,21.72060146339457,Anticline,0.07963699711333405,3.7108901072289004,3187,0
Limestone,17.010983505036826,32.5494311342742,None,0.8978669319420002,1.461709126604499,1916,0
Sandstone,27.850073160168655,507.8581065927649,Fault,0.3992148743864111,1.634243092517722,4905,0
Sandstone,1.6436114377064648,734.639105198097,Dome,0.6530559079950671,1.9835955827539253,991,1
Shale,12.646627446541027,121.71961088262519,Dome,0.18561469070639625,0.94296499247502,1259,0
Limestone,21.22606313236331,222.06278184904258,Dome,0.8239170278274891,3.4552227246812404,4001,1
Limestone,13.88063495063481,327.93268522436273,None,0.1801933868998743,1.6467475703892431,500,1
Sandstone,24.194878383157356,218.85870527909185,Fault,0.3865091483149067,1.6311811207097064,2588,0
Sandstone,5.389359475923951,391.9452261244715,Fault,0.23802577948082637,1.3468248494356994,4156,0
Shale,28.787826150832217,560.0553907593111,Dome,0.8375059576869368,2.264139023507127,711,0
Sandstone,11.554878833176215,685.251811493068,Dome,0.8583358136488795,3.8598803961710533,4222,1
Shale,10.247088988328253,963.8114070250213,None,0.37202888937023126,4.178043527291367,4017,0
Sandstone,26.238173835094976,930.9128260135113,None,0.3073784710042736,4.022539388416134,2465,0
Sandstone,16.916010956753,570.5568478540856,Anticline,0.7735653751951652,3.105967888059435,803,0
Limestone,15.493330257084645,734.4159063998983,None,0.8785119718112512,1.402137675291391,4272,1
Sandstone,21.80933758585293,950.9213324208024,Anticline,0.6240199941140638,3.6742760290418888,2281,1
Sandstone,17.39502714843271,84.38847259686342,Dome,0.9274036757291033,0.19680970871064352,3725,1
Shale,4.87546934271346,6.62912510156771,Fault,0.3830438128500836,3.990762036552242,2572,0
Sandstone,20.225928685947892,30.769963965853677,None,0.15188640201736225,3.9011378203328735,1307,0
Shale,4.004066378463854,563.7860130105909,Fault,0.17964298231704134,3.3500055658823897,4620,0
Sandstone,24.175731160021858,763.0705918772317,None,0.66983195229722,0.48962724992788864,2276,0
Sandstone,29.692097931368128,367.7078757942896,None,0.40752642307861653,4.986706677641488,3690,0
Shale,11.321628749243288,545.693935552891,Anticline,0.1563145983418177,3.7820459620049762,4542,0
Limestone,13.342676946060376,516.8499522299884,None,0.2922268549036079,3.6740341550394646,4703,0
Shale,1.3930096644843692,95.67612070042755,Dome,0.5306050720327485,0.3200392626465576,1853,0
Shale,0.41199564247734854,322.2666759598249,Fault,0.12144526696213642,1.9935256328644928,679,0
Shale,27.64258004628983,20.415720027119686,None,0.003442498944409733,0.4308649982349072,1380,0
Limestone,3.8587218131757615,111.59498311770437,Fault,0.9172980474956126,1.8051850340452036,2330,1
Sandstone,13.37336242678411,812.0463646868681,Fault,0.3048611907780857,2.852427771785917,4502,0
Shale,24.460638715666843,829.5840837510706,Fault,0.22149814534298629,4.394360941783076,3300,1
Shale,26.679562797849588,802.1443737250246,None,0.6984808097281888,1.4146886649724844,4763,0
Limestone,15.581930558504029,727.0918223112843,Anticline,0.8534027221808783,3.117073262411373,722,1
Shale,16.950975749278495,793.5195335535018,Fault,0.6322787673435242,0.8232596117240282,4873,0
Sandstone,20.090519173898176,671.3113589282489,Fault,0.2544827540985316,1.7698192847111205,2737,0
Limestone,28.84147410431146,670.1635054774723,None,0.8616366233543087,4.736187376181664,3078,1
Sandstone,18.080098828335153,667.6944356943162,None,0.5104271961272193,3.738204577913658,2278,0
Sandstone,16.784257783690386,514.5287468885259,Dome,0.3811908029602469,2.729028820935859,1120,0
Limestone,0.4360240579797203,363.9838862313796,Dome,0.604726119632974,1.258483995780808,1713,1
Shale,2.428491060670682,730.4650708953934,Anticline,0.7006122236383164,1.8985261132194435,4554,0
Sandstone,17.315148798719886,299.3473675731548,Anticline,0.5938298741151422,0.7834666692625725,4813,0
Sandstone,28.087211634216096,543.3592293461417,Anticline,0.9202454457228059,1.7673359654853042,4763,0
Sandstone,26.000740451981848,433.92226459766346,Anticline,0.6280178059990537,0.7531641314359616,3327,0
Sandstone,29.47736768976614,277.3456548166074,Fault,0.8785807126255765,3.976535165055571,2740,1
Limestone,15.835021126838221,974.7152305320108,None,0.5869584351538735,0.403795449711441,1862,1
Limestone,23.637928153133004,259.4928935566177,Dome,0.3296795737301249,0.9470273990355255,3338,0
Sandstone,25.212009944680215,309.98377065930697,Fault,0.5322968174831954,3.4558336489037695,3002,0
Shale,19.440949719925854,162.42591425631016,None,0.08633668965160257,4.512583562102894,2740,0
Sandstone,10.162497126435216,823.1576446889762,None,0.2301746338957943,4.822958048838009,592,1
Shale,14.099353039733833,587.0028111539349,Fault,0.7662316622037167,4.180114583703884,1738,0
Sandstone,25.73751216730703,613.4262172159133,Fault,0.6614756106844261,1.0573588818311248,3970,1
Shale,8.956437779464919,820.7408503872987,Dome,0.16651871053386136,1.4285564291602486,3735,0
Sandstone,27.712293937999455,343.5767389712495,Anticline,0.4380151762580812,4.353761764992765,4701,0
Shale,6.894190242679953,194.43979195483357,Anticline,0.14199220593024975,4.446664823720554,3264,0
Sandstone,22.485492454703422,199.20695862991005,Dome,0.855817856373974,3.2032658291005625,4104,1
Sandstone,18.91677703037215,732.8872016407971,Dome,0.10916970175428886,1.5682054959343499,3335,0
Shale,22.487983233622867,614.501039307985,Anticline,0.6542349967603346,1.1202833152298837,4401,0
Limestone,13.120427172977845,207.13253970350678,Fault,0.6070000009781692,4.261413496313732,3734,1
Shale,27.979231876619536,145.92032924578314,Anticline,0.47277664564684985,1.026274992248779,4128,0
Limestone,18.97416607234432,121.56661785681082,None,0.2782346226641418,3.309021753412085,2268,0
Sandstone,8.64887413662769,628.1708490553347,None,0.4039564999930294,4.83976671367066,4009,0
Shale,19.15365211956431,1.1185262659391575,Dome,0.806391300461047,3.5264569624989717,3401,1
Shale,8.604472416210935,19.301023260940187,Anticline,0.7615508155461025,1.2883515658229876,2041,0
Shale,8.808971752796227,390.1635824904692,Anticline,0.7388091151611365,1.4125295063722243,2591,0
Limestone,11.987955348626038,691.6585144118862,None,0.7498235843610578,0.46447387710452703,3150,0
Limestone,25.57291252707357,695.3443371209065,Anticline,0.14388637435533913,3.4311874498040607,2231,0
Sandstone,15.00893623181976,430.6881553340829,Dome,0.09909645036243164,2.592178407318997,591,0
Limestone,20.36702526690622,691.3825329979651,Dome,0.8614986228540221,1.0323584976808353,1230,0
Limestone,11.75903220823389,521.5750834005453,None,0.8371745703444439,1.1383415027471506,4932,0
Sandstone,7.908163194206443,976.954485380518,Anticline,0.6813183040463634,0.045122773835915564,4314,1
Shale,28.639204821486942,163.29775362299623,Anticline,0.6059057453155382,4.8920969955332305,1199,0
Shale,18.107437413691876,601.0666004379,None,0.3668717064823884,4.140090927704657,3514,1
Sandstone,28.01854015748155,491.7475371750526,Fault,0.22408259157800325,1.9708497526411155,2811,0
Shale,6.102390065949451,195.27187831303672,Fault,0.6676564377298364,4.730449253970458,2516,1
Limestone,4.406824917387983,750.2404417095618,Anticline,0.9130346380824769,3.3855996957720076,3990,1
Sandstone,25.67468721371711,276.2325119120633,Dome,0.43699657573815,3.757312678139068,1477,0
Sandstone,20.427516378517545,382.3281092744481,Fault,0.30321247022290354,3.3997774993687018,4710,0
Sandstone,5.59735497760924,375.4557390179425,Anticline,0.2707418134894911,3.784244159771453,1758,0
Shale,8.080791019906133,244.96026871476084,Fault,0.023705242899748624,0.8546946406778833,4355,0
Sandstone,24.019918245759335,431.2746263667068,None,0.5203167221940654,2.81198998767399,1797,0
Sandstone,13.616058599878082,473.8725350466907,Fault,0.9882360298548315,4.246881376942287,2478,1
Sandstone,20.116215195182725,744.4774511364982,Fault,0.8152377161393224,0.09771291985029185,4629,1
Shale,9.550560664080326,765.3035058026601,None,0.8974747181652583,0.6172147669427053,2232,0
Limestone,11.4368985832463,159.39741232337042,Dome,0.6211640962755061,1.2281990483054455,3442,1
Sandstone,29.72137675869315,593.1795270282046,Anticline,0.48144641048275083,1.4736334836383846,3009,0
Limestone,7.428512615241556,896.3016004811161,Dome,0.9904570074037514,0.913519332953675,948,1
Shale,15.19369131109542,109.67782227567626,Dome,0.4471621106388469,3.1216519496553308,1737,0
Shale,25.332070295715965,473.4411304896044,Fault,0.9168305757134467,1.4700953559687173,832,1
Shale,7.176696409975739,750.6027692859344,Anticline,0.761844808783735,0.7904992185679577,4823,0
Shale,12.45641270052992,611.8798430479609,Fault,0.33097842523805265,4.529130910934001,665,0
Limestone,18.45273862109965,101.48507094002726,None,0.503062183252985,3.4751726577366475,4527,0
Sandstone,14.435644544253076,397.2095192256214,Dome,0.3843292217637013,1.2302937328756236,3274,0
Shale,13.785067997109524,507.73225871864713,Dome,0.1362232741659649,1.804768166555859,2199,0
Shale,10.875291939663708,995.8497561145566,None,0.356766581562193,3.703927814443493,1913,0
Limestone,17.599389833247752,179.42930141432913,Anticline,0.8889728842800945,3.9545503678523946,1946,1
Limestone,18.73118093770831,982.4413433929524,Dome,0.752635685349068,0.8821808271011455,3982,1
Shale,19.59868622704088,376.77363444521444,Dome,0.277581074301662,4.682880420368659,2187,0
Sandstone,2.11104323718088,201.12016558774755,Anticline,0.3679133130975384,3.926359694950061,946,0
Sandstone,18.931025271361467,414.694973041872,Fault,0.6164339230065218,4.2840721856692685,3974,1
Shale,28.597115363436984,614.3811289107823,None,0.4161398150084874,0.7192940348164967,596,0
Limestone,16.22958706584251,214.28389651708488,Anticline,0.5030441163645629,0.7168357610669152,2926,0
Shale,21.45801247527733,292.14764421882563,None,0.6981684110959824,1.5268442211268374,3217,0
Shale,16.701969232776534,854.6919552335545,None,0.46725084814402074,0.32323209812486486,3757,0
Limestone,25.64221855775936,999.010452207199,Dome,0.1909697896671958,0.4553366342788545,1002,0
Shale,27.88749283792707,318.854518806928,Anticline,0.5205739373148293,0.7160357775996862,4883,0
Shale,5.526596978890779,149.70794714599035,None,0.35611823021709244,3.5621486634247357,4964,0
Shale,13.105801096713797,793.3776491740475,Fault,0.2907342284586226,0.15115145820599585,564,0
Limestone,11.771463027981639,600.8552315878701,None,0.3281085611065191,0.4162239068430029,4757,0
Sandstone,12.15645369897836,101.30074223222553,Dome,0.4390022174900057,4.720917680928407,1161,0
Sandstone,3.765725436836277,946.8247099545849,Fault,0.8866131428716211,0.4182834083617204,3989,1
Limestone,24.40847177942158,78.9714788714921,Fault,0.7340571043302002,2.687311851345009,980,1
Sandstone,1.0729872904480575,625.7310452320075,Anticline,0.6678819385013619,3.212865961313713,3761,1
Shale,15.846798231814708,424.51331863768786,Fault,0.4712602108817334,4.792967568576476,905,0
Sandstone,19.856351641340737,557.067294321696,Anticline,0.0018299471496834308,4.49901358955822,4060,0
Shale,6.224083141766315,214.00098146448428,Anticline,0.3405507114390913,2.20341383593301,3883,0
Sandstone,27.175505762963866,688.422288851401,Fault,0.8131920399794735,4.710820306582525,4167,1
Limestone,25.156476210743794,959.7599694442064,Anticline,0.3881709095177397,2.1613293739895907,1617,0
Sandstone,14.13251188451776,458.96744817087074,Anticline,0.5638191250676405,3.349593577353161,2937,0
Sandstone,12.334467970204162,523.435319290659,Fault,0.20473981634709681,1.2980403535909675,3982,0
Sandstone,7.097037756333001,240.57185889831243,Dome,0.9158577418457908,3.183222629447716,4209,1
Limestone,21.899796739348908,891.97611576733,None,0.9231704357370666,2.6909447230433274,3940,1
Sandstone,3.9523139889589243,971.2032307348182,Anticline,0.1460703839583538,3.034155213771226,1241,0
Limestone,20.40713261531349,786.5105882009683,Anticline,0.7241589492063322,3.4132560066683078,3739,1
Shale,25.273709583552407,543.2307286576442,Fault,0.07523850775191299,0.8672765005106875,3421,0
Sandstone,6.8541472775107115,956.8400276841221,None,0.5985476179800978,1.5063140048783097,2331,0
Limestone,25.992822086962686,154.69620531190952,None,0.17865365082599638,3.6812069346276406,4638,0
Limestone,0.9996959831852537,479.0123690353232,Anticline,0.14570525248920385,0.819119931353412,1410,0
Sandstone,27.38362156159576,538.0681010196867,Fault,0.004119817392669867,1.7212006935947544,4512,0
Shale,3.5508668355389403,492.4245033326244,Dome,0.9408571368674034,3.332393455465464,1918,0
Limestone,19.37277533814098,802.6158688915245,None,0.8292524915204579,4.688254925958368,4809,1
Sandstone,7.502474067418254,670.7324881253477,Dome,0.07747555725795907,0.3765010339978203,4538,0
Shale,25.096571735088414,127.53180745234343,Fault,0.5993756100670233,2.5828039954533515,4139,0
Limestone,15.369010827463995,347.1048560357173,Dome,0.23289823479923288,0.40952669618876947,3945,0
Limestone,4.0572357373950405,339.73777153849943,Fault,0.2640158821396067,1.8956597547577032,631,0
Shale,17.129747139779354,566.0665606001357,Anticline,0.8741703216759925,0.8769325204367268,2556,0
Shale,12.236478305909493,292.166959240239,Dome,0.11432574560120223,3.247192112892567,652,0
Sandstone,19.843434498393034,118.15449778435669,Anticline,0.6014901356630435,3.789162759773469,2978,1
Sandstone,26.457098542903783,654.0289829914783,Anticline,0.4012555349790091,1.2367160327944182,982,0
Limestone,12.281673935502553,851.1859015964875,Fault,0.1908005996302896,3.56443574526373,804,0
Shale,8.69642038601579,931.6764873704581,Dome,0.4519180752626625,2.2340946892833986,3019,0
Shale,0.4354528358282639,972.6058392418164,None,0.9404892871061282,1.4179001519453505,1492,0
Shale,17.245171135796248,781.335729362805,Dome,0.7816100492305522,2.617008343433673,2737,0
Limestone,12.068243022943006,140.56272586361027,None,0.13211140136366695,1.8982507191048281,3059,0
Shale,11.239476570444861,853.2587124124877,Anticline,0.8494297397176472,1.1499812727762337,4938,1
Shale,5.488059638526376,400.5601133090915,Anticline,0.9374405289874431,3.784223980649921,1214,0
Limestone,12.90166035573823,730.1814024785713,Fault,0.27696428084220726,3.9876207446765144,2209,0
Sandstone,29.533258607501047,531.736736955875,None,0.33341969551534767,4.001561203775018,1557,0
Sandstone,8.93262461016733,828.7775275151349,Dome,0.12630992662205498,1.910713980178473,970,0
Limestone,17.991132402243007,426.08022710684895,Fault,0.34494010442174217,0.8476422570468645,3965,0
Shale,23.294606439470005,62.73201692928075,Fault,0.6731407971396123,4.202056407537392,1240,0
Limestone,22.47473469529595,557.2668871715883,Fault,0.2721550150962677,1.646319382431067,4066,0
Sandstone,9.863228624777722,172.1192641130055,Dome,0.006825010766919992,3.7403340112600976,1012,0
Sandstone,18.32580250550551,965.5521147205698,Fault,0.3385446476334715,4.087252805220574,3893,0
Limestone,26.137940558104717,527.436102759666,Dome,0.4531740289687326,3.840762488013789,3785,0
Limestone,0.46342283199233836,554.0052350434232,Fault,0.5663560374207093,1.9490301534540384,4337,1
Sandstone,13.072030705299229,907.3584471020029,None,0.6838251043580197,4.690083632946352,2692,0
Limestone,6.728202547257158,624.9606599060237,Anticline,0.061784344228770105,3.3008120840152455,859,0
